"","X_type","url","date","rawContent","renderedContent","id","replyCount","retweetCount","likeCount","quoteCount","conversationId","lang","source_url","nofollow","source_device","sourceLabel","retweetedTweet","inReplyToTweetId","longitude","latitude","hashtags","cashtags","viewCount","vibe"
"3220","snscrape.modules.twitter.Tweet","https://twitter.com/KaliMarzette/status/1614262649759358978","2023-01-14 14:06:21+00:00","Them tapestry’s are fucking dirt. I’ll literally be the one to tell y’all. I don’t want to walk around with lil baby, mj, or Dennis Rodman face on my shirt. STOP making that bullshit fast fashion y’all. Y’all really making the industry watered down smh #ClothingBrand","Them tapestry’s are fucking dirt. I’ll literally be the one to tell y’all. I don’t want to walk around with lil baby, mj, or Dennis Rodman face on my shirt. STOP making that bullshit fast fashion y’all. Y’all really making the industry watered down smh #ClothingBrand",1614262649759358720,0,0,1,0,1614262649759358720,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,"['ClothingBrand']",NA,162,NA
"3221","snscrape.modules.twitter.Tweet","https://twitter.com/PFRVintage/status/1614256498325979141","2023-01-14 13:41:55+00:00","FAST FASHION of CALIFORNIA 🌴

Click to Purchase or shop via https://t.co/hm3LyF8U9b

20% off your first order w/ code FIRST20 at checkout 🫡 @ Los Angeles, California https://t.co/UhYxsu6e9B","FAST FASHION of CALIFORNIA 🌴

Click to Purchase or shop via PFRVintage.com

20% off your first order w/ code FIRST20 at checkout 🫡 @ Los Angeles, California instagram.com/p/CnZcuLNrjKo/…",1614256498325979136,0,0,0,0,1614256498325979136,"en","http://instagram.com","nofollow","Instagram","Instagram",NA,NA,NA,NA,NA,NA,4,NA
"3222","snscrape.modules.twitter.Tweet","https://twitter.com/ad1desu/status/1614253448115146753","2023-01-14 13:29:48+00:00","i keep finding classic ""luxury"" items for 600-1k its so crazy

i know this price range can be expensive to other ppl, personally, i used to buy brand new clothes from fastfashion brands (not eco friendly &amp; cheap materials) for 800-1.5k+

so this thrifting thing is an upgrade 4 me","i keep finding classic ""luxury"" items for 600-1k its so crazy

i know this price range can be expensive to other ppl, personally, i used to buy brand new clothes from fastfashion brands (not eco friendly &amp; cheap materials) for 800-1.5k+

so this thrifting thing is an upgrade 4 me",1614253448115146752,1,0,0,1,1614253448115146752,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,553,NA
"3223","snscrape.modules.twitter.Tweet","https://twitter.com/gabby_cf/status/1614250773214547968","2023-01-14 13:19:10+00:00","The resale price of fast fashion garments should be the Big Mac test","The resale price of fast fashion garments should be the Big Mac test",1614250773214547968,0,0,0,0,1614250773214547968,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,178,NA
"3224","snscrape.modules.twitter.Tweet","https://twitter.com/StyleURCurves/status/1614247075478228992","2023-01-14 13:04:28+00:00","🤯 You won’t believe this! Plus Size Charcoal Top &amp; High Waist Leggings Set selling at $42.99 🤯
⏩ https://t.co/jWzWRMSrt9
🚀 Selling out fast so be quick! 🚀
#plussize #fashion #curves #curvy #style #inspo https://t.co/YbHx0K0UP2","🤯 You won’t believe this! Plus Size Charcoal Top &amp; High Waist Leggings Set selling at $42.99 🤯
⏩ shortlink.store/08H_eTXsp
🚀 Selling out fast so be quick! 🚀
#plussize #fashion #curves #curvy #style #inspo https://t.co/YbHx0K0UP2",1614247075478228736,0,0,0,0,1614247075478228736,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['plussize', 'fashion', 'curves', 'curvy', 'style', 'inspo']",NA,56,NA
"3225","snscrape.modules.twitter.Tweet","https://twitter.com/fallstores/status/1614246779540672512","2023-01-14 13:03:18+00:00","🤯 You won’t believe this! Bee kind to everyone yellow Unisex Hoodie selling at $34.50 🤯
by fallstores ⏩ https://t.co/6pP81p9ehx
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Christmas 
#fallstores https://t.co/aPJeuShz3e","🤯 You won’t believe this! Bee kind to everyone yellow Unisex Hoodie selling at $34.50 🤯
by fallstores ⏩ shortlink.store/Avx1Txm6Ft
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Christmas 
#fallstores https://t.co/aPJeuShz3e",1614246779540672256,0,0,0,0,1614246779540672256,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['fashion', 'women', 'men', 'beauty', 'model', 'design', 'art', 'Christmas', 'fallstores']",NA,37,NA
"3226","snscrape.modules.twitter.Tweet","https://twitter.com/PhoenixAshesCo/status/1614241354347089920","2023-01-14 12:41:44+00:00","Until midnight Sunday we will plant a tree for every order placed.

As a company we are committed to reversing the effects of ""fast fashion"" and take an ethical angle throughout the production of our clothing including the 100% recyclability of them.

https://t.co/sXqXIAdqLm https://t.co/x8arLtH3hV","Until midnight Sunday we will plant a tree for every order placed.

As a company we are committed to reversing the effects of ""fast fashion"" and take an ethical angle throughout the production of our clothing including the 100% recyclability of them.

phoenixashesandco.co.uk https://t.co/x8arLtH3hV",1614241354347089920,0,1,5,0,1614241354347089920,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,92,NA
"3227","snscrape.modules.twitter.Tweet","https://twitter.com/FashionGirlLaLa/status/1614236613122342912","2023-01-14 12:22:54+00:00","Our Valentine's dinner is booked at my favourite restaurant 🥰

...but I don't know wtf I'm wearing. 

At this point I will have to wear a bedsheet, because looking for a sexy plus size (preferably pink) dress, that isn't made by toxic fast fashion retailers, is truly exhausting.","Our Valentine's dinner is booked at my favourite restaurant 🥰

...but I don't know wtf I'm wearing. 

At this point I will have to wear a bedsheet, because looking for a sexy plus size (preferably pink) dress, that isn't made by toxic fast fashion retailers, is truly exhausting.",1614236613122342656,0,0,4,0,1614236613122342656,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,140,NA
"3228","snscrape.modules.twitter.Tweet","https://twitter.com/Gisforgingers/status/1614235603071115265","2023-01-14 12:18:53+00:00","A real debate has started on a Facebook group because someone bought from SheIn and others (rightly) pointed out how bad their ethics are 🙄 Not being allowed to educate and call it as ‘people’s opinions’ is exactly how fast fashion/sweatshop companies survive… 🙄","A real debate has started on a Facebook group because someone bought from SheIn and others (rightly) pointed out how bad their ethics are 🙄 Not being allowed to educate and call it as ‘people’s opinions’ is exactly how fast fashion/sweatshop companies survive… 🙄",1614235603071115264,1,1,3,0,1614235603071115264,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,545,NA
"3229","snscrape.modules.twitter.Tweet","https://twitter.com/myLUXstyles/status/1614231150515421184","2023-01-14 12:01:11+00:00","🤯 You won’t believe this! Fashion Genuine Leather Suspenders selling at $19.99 🤯
by my LUX style ⏩ https://t.co/EGXkVjG2aG
🚀 Selling out fast so be quick! 🚀 https://t.co/NTtjNVIHaP","🤯 You won’t believe this! Fashion Genuine Leather Suspenders selling at $19.99 🤯
by my LUX style ⏩ shortlink.store/NcmXSMCcqN
🚀 Selling out fast so be quick! 🚀 https://t.co/NTtjNVIHaP",1614231150515421184,0,0,0,0,1614231150515421184,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,NA,NA,4,NA
"3230","snscrape.modules.twitter.Tweet","https://twitter.com/potato___carrot/status/1614230575354892289","2023-01-14 11:58:54+00:00","Fashion is so cyclical. Wide pants and crop tops used to be Y2K/early 2000 staples before pero ngayon lahat ng fast fashion brands meron na naman","Fashion is so cyclical. Wide pants and crop tops used to be Y2K/early 2000 staples before pero ngayon lahat ng fast fashion brands meron na naman",1614230575354892288,0,0,4,0,1614230575354892288,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,501,NA
"3231","snscrape.modules.twitter.Tweet","https://twitter.com/LevanLoic/status/1614229980698890240","2023-01-14 11:56:32+00:00","Fast-fashion is dead, as it SHOULD be 😊","Fast-fashion is dead, as it SHOULD be 😊",1614229980698890240,0,0,1,0,1614229980698890240,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,304,NA
"3232","snscrape.modules.twitter.Tweet","https://twitter.com/sara_saracerdas/status/1614229935681306624","2023-01-14 11:56:22+00:00","Make fast fashion go out of fashion","Make fast fashion go out of fashion",1614229935681306624,280,3,24,1,1614229935681306624,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,1559,NA
"3233","snscrape.modules.twitter.Tweet","https://twitter.com/pieces_of_sbl/status/1614229353235103747","2023-01-14 11:54:03+00:00","If you are against fast fashion, you indirectly support Ouighours cause. You are supporting human conditions of work. You are supporting human beings. 💙","If you are against fast fashion, you indirectly support Ouighours cause. You are supporting human conditions of work. You are supporting human beings. 💙",1614229353235103744,0,0,0,0,1614229353235103744,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,27,NA
"3234","snscrape.modules.twitter.Tweet","https://twitter.com/samirsln/status/1614227363696631809","2023-01-14 11:46:09+00:00","Like fast fashion, 'fast furniture' is a problem for our planet https://t.co/fB8AfrrkXK via @CNNStyle","Like fast fashion, 'fast furniture' is a problem for our planet edition.cnn.com/style/article/… via @CNNStyle",1614227363696631808,0,0,0,0,1614227363696631808,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,10,NA
"3235","snscrape.modules.twitter.Tweet","https://twitter.com/gl0bal_feed/status/1614221213458640896","2023-01-14 11:21:42+00:00","How�'Fast Fashion' Causes Environmental Havoc #AfricaClimateCrisis @allafrica:  #Africa https://t.co/kPRuqcacbh —All Africa
https://t.co/00tx2GL3sq
 #africa","How�'Fast Fashion' Causes Environmental Havoc #AfricaClimateCrisis @allafrica:  #Africa https://t.co/kPRuqcacbh —All Africa
allafrica.com/stories/202301…
 #africa",1614221213458640640,0,0,1,0,1614221213458640640,"en","https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels","nofollow","global_feed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3236","snscrape.modules.twitter.Tweet","https://twitter.com/MimiTajiri/status/1614217112171470848","2023-01-14 11:05:24+00:00","The prices of fast fashion clothing is as shocking as the quality. How can you be selling expensive trash so casually?","The prices of fast fashion clothing is as shocking as the quality. How can you be selling expensive trash so casually?",1614217112171470848,0,0,2,0,1614217112171470848,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,381,NA
"3237","snscrape.modules.twitter.Tweet","https://twitter.com/TheStartupsMag/status/1614215912873250816","2023-01-14 11:00:38+00:00","ASOS, the fast-fashion online retailer, has released a trading statement for the four months ended 31 December 2022.

Read more👉https://t.co/xom4k9pZoJ https://t.co/CF9bbGMkBm","ASOS, the fast-fashion online retailer, has released a trading statement for the four months ended 31 December 2022.

Read more👉bit.ly/3H2oYKK https://t.co/CF9bbGMkBm",1614215912873250816,0,0,1,0,1614215912873250816,"en","https://app.sendible.com","nofollow","Sendible","Sendible",NA,NA,NA,NA,NA,NA,114,NA
"3238","snscrape.modules.twitter.Tweet","https://twitter.com/Maryemame/status/1614214571350282240","2023-01-14 10:55:19+00:00","Fast Fashion Is Everywhere on Social Media. How Can Teens Resist? - The Walrus https://t.co/0ZJ29RdgAJ","Fast Fashion Is Everywhere on Social Media. How Can Teens Resist? - The Walrus ift.tt/k1OVGBh",1614214571350282240,0,0,0,0,1614214571350282240,"en","https://ifttt.com","nofollow","IFTTT","IFTTT",NA,NA,NA,NA,NA,NA,15,NA
"3239","snscrape.modules.twitter.Tweet","https://twitter.com/AkachiPriscilla/status/1614213436841369603","2023-01-14 10:50:48+00:00","I love this style of writing; personal essays that intersect with culture and offer some form of social commentary. This one intersects with (fast) fashion, the trend cycle and social media","I love this style of writing; personal essays that intersect with culture and offer some form of social commentary. This one intersects with (fast) fashion, the trend cycle and social media",1614213436841369600,0,0,1,0,1614213436841369600,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,424,NA
"3240","snscrape.modules.twitter.Tweet","https://twitter.com/_DammyB_/status/1614211543163621381","2023-01-14 10:43:17+00:00","Next thing i need to do is a space or class discussion for fast fashion businesses. This you people’s method has to change. 

How can you be advertising a clearly tailor customized sewn dress. Ha!","Next thing i need to do is a space or class discussion for fast fashion businesses. This you people’s method has to change. 

How can you be advertising a clearly tailor customized sewn dress. Ha!",1614211543163621120,5,4,21,1,1614211543163621120,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,5902,NA
"3241","snscrape.modules.twitter.Tweet","https://twitter.com/AHHPrendergast/status/1614207671762288645","2023-01-14 10:27:54+00:00","Jane Fonda, a climate activist, fronting a campaign for H&amp;M, one of the most damaging brands environmentally and one of the biggest contributors to the fast fashion crisis... Make it make sense.","Jane Fonda, a climate activist, fronting a campaign for H&amp;M, one of the most damaging brands environmentally and one of the biggest contributors to the fast fashion crisis... Make it make sense.",1614207671762288640,0,1,3,0,1614207671762288640,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,573,NA
"3242","snscrape.modules.twitter.Tweet","https://twitter.com/Alpachino07/status/1614206884432711681","2023-01-14 10:24:46+00:00","The best designer fashion Brands up to 80% off
Top brands: Gucci, Ugg, Tommy Hilfiger, Love Moschino, Nike and many more... Weekly new arrivals and exclusive promotions Fast shipping from Italy to over 50 countries https://t.co/tyfUhc1WvQ через @pinterest","The best designer fashion Brands up to 80% off
Top brands: Gucci, Ugg, Tommy Hilfiger, Love Moschino, Nike and many more... Weekly new arrivals and exclusive promotions Fast shipping from Italy to over 50 countries pin.it/6Sg4B9i через @pinterest",1614206884432711680,0,0,0,0,1614206884432711680,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,22,NA
"3243","snscrape.modules.twitter.Tweet","https://twitter.com/Wiweck/status/1614205833537114113","2023-01-14 10:20:35+00:00","RT @we_are_ecode: A bit of humor for this weekend 😅
#fastfashion #circularfashion #ethicalfashion #sustainablefashion #whomademyclothes https://t.co/azGFSzamUd","RT @we_are_ecode: A bit of humor for this weekend 😅
#fastfashion #circularfashion #ethicalfashion #sustainablefashion #whomademyclothes https://t.co/azGFSzamUd",1614205833537113856,0,0,0,0,1614205833537113856,"en","https://ifttt.com","nofollow","IFTTT","IFTTT",NA,NA,NA,NA,"['fastfashion', 'circularfashion', 'ethicalfashion', 'sustainablefashion', 'whomademyclothes']",NA,28,NA
"3244","snscrape.modules.twitter.Tweet","https://twitter.com/we_are_ecode/status/1614200433702014976","2023-01-14 09:59:08+00:00","A bit of humor for this weekend 😅
#fastfashion #circularfashion #ethicalfashion #sustainablefashion #whomademyclothes https://t.co/ULdGwNSl6K","A bit of humor for this weekend 😅
#fastfashion #circularfashion #ethicalfashion #sustainablefashion #whomademyclothes https://t.co/ULdGwNSl6K",1614200433702014720,0,2,1,0,1614200433702014720,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,"['fastfashion', 'circularfashion', 'ethicalfashion', 'sustainablefashion', 'whomademyclothes']",NA,238,NA
"3245","snscrape.modules.twitter.Tweet","https://twitter.com/kt_doesart/status/1614191811286945792","2023-01-14 09:24:52+00:00","There’s a larger conversation here about capitalism &amp; the way fast fashion ruins everything fashion related.","There’s a larger conversation here about capitalism &amp; the way fast fashion ruins everything fashion related.",1614191811286945536,0,0,8,0,1614191811286945536,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,301,NA
"3246","snscrape.modules.twitter.Tweet","https://twitter.com/Eydne_/status/1614188200666320900","2023-01-14 09:10:31+00:00","Adire is fast becoming a trend and it is really making its mark in the fashion industry both globally and locally. 

You know how we just want to relax and be taken care of? 

Lol yeah our Adire Fabrics wants to be taken care of too 😁 https://t.co/151na4rrBU","Adire is fast becoming a trend and it is really making its mark in the fashion industry both globally and locally. 

You know how we just want to relax and be taken care of? 

Lol yeah our Adire Fabrics wants to be taken care of too 😁 https://t.co/151na4rrBU",1614188200666320640,1,3,2,0,1614188200666320640,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,181,NA
"3247","snscrape.modules.twitter.Tweet","https://twitter.com/lordeluvvr/status/1614177741603221504","2023-01-14 08:28:58+00:00","2023: ins and outs 

In: -watermelon chapstick 
-hot girl runs/ hot girl hikes
-reading (not colleen type books)
-taking ur meds
-yoga and/or Pilates
-drinking water  
Out: -drinking (too often)
-vaping
-fast fashion trends 
-clear iphone case
-white bedsheets","2023: ins and outs 

In: -watermelon chapstick 
-hot girl runs/ hot girl hikes
-reading (not colleen type books)
-taking ur meds
-yoga and/or Pilates
-drinking water  
Out: -drinking (too often)
-vaping
-fast fashion trends 
-clear iphone case
-white bedsheets",1614177741603221760,2,0,0,0,1614177741603221760,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,207,NA
"3248","snscrape.modules.twitter.Tweet","https://twitter.com/boutique_spot/status/1614177620484030467","2023-01-14 08:28:29+00:00","Like and Share if you want this Women Sneakers Lace Up Fashion Summer Casual White Shoes Cutouts Lace Canvas Hollow Breathable Platform Flats Zapatos Mujeres
$41.95

 #buyonline 

Tag a friend who would love this!

FAST Worldwide Shipping

Buy one here ——&gt; https://t.co/2Dot32KUbR https://t.co/7OhFVDP0EB","Like and Share if you want this Women Sneakers Lace Up Fashion Summer Casual White Shoes Cutouts Lace Canvas Hollow Breathable Platform Flats Zapatos Mujeres
$41.95

 #buyonline 

Tag a friend who would love this!

FAST Worldwide Shipping

Buy one here ——&gt; brightspot.boutique/women-sneakers… https://t.co/7OhFVDP0EB",1614177620484030464,0,0,0,0,1614177620484030464,"en","https://socialrabbitplugin.com/","nofollow","SocialRabbit Plugin","SocialRabbit Plugin",NA,NA,NA,NA,"['buyonline']",NA,10,NA
"3249","snscrape.modules.twitter.Tweet","https://twitter.com/HakyeonWife/status/1614173545218572288","2023-01-14 08:12:17+00:00","Second hand shopping is getting so frustrating bc all the cheap fast fashion shit is flooding these stores","Second hand shopping is getting so frustrating bc all the cheap fast fashion shit is flooding these stores",1614173545218572288,0,0,6,0,1614173545218572288,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,109,NA
"3250","snscrape.modules.twitter.Tweet","https://twitter.com/Global_Courant/status/1614171721543606274","2023-01-14 08:05:02+00:00","Africa: How 'Fast Fashion' Causes Environmental Havoc #AfricaClimateCrisis
https://t.co/yrB0GXt1nb","Africa: How 'Fast Fashion' Causes Environmental Havoc #AfricaClimateCrisis
globalcourant.com/africa-how-fas…",1614171721543606016,0,0,0,0,1614171721543606016,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,"['AfricaClimateCrisis']",NA,2,NA
"3251","snscrape.modules.twitter.Tweet","https://twitter.com/fallstores/status/1614170634258468865","2023-01-14 08:00:43+00:00","🤯 You won’t believe this! A thankful heart Short-Sleeve Unisex T-Shirt selling at $19.00 🤯
by fallstores ⏩ https://t.co/1EQFUQMbvM
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Christmas 
#fallstores https://t.co/9N0pqauKwC","🤯 You won’t believe this! A thankful heart Short-Sleeve Unisex T-Shirt selling at $19.00 🤯
by fallstores ⏩ shortlink.store/yhv-DuU7b
🚀 Selling out fast so be quick! 🚀

#fashion
#women
#men
#beauty
#model
#design
#art
#Christmas 
#fallstores https://t.co/9N0pqauKwC",1614170634258468864,0,0,0,0,1614170634258468864,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,"['fashion', 'women', 'men', 'beauty', 'model', 'design', 'art', 'Christmas', 'fallstores']",NA,55,NA
"3252","snscrape.modules.twitter.Tweet","https://twitter.com/DescatUk/status/1614165802336256001","2023-01-14 07:41:31+00:00","The results #globalwarming could be one of the reason of melting #glaciors, ignoring early signals for the sack of #developments with out #naturecomplaince.

are we in the #fashionindustry are also part of the problem with our choice of #fastfashion https://t.co/EwHj5CGghB","The results #globalwarming could be one of the reason of melting #glaciors, ignoring early signals for the sack of #developments with out #naturecomplaince.

are we in the #fashionindustry are also part of the problem with our choice of #fastfashion lnkd.in/dEk9-rYb",1614165802336256000,0,0,1,0,1614165802336256000,"en","http://www.linkedin.com/","nofollow","LinkedIn","LinkedIn",NA,NA,NA,NA,"['globalwarming', 'glaciors', 'developments', 'naturecomplaince', 'fashionindustry', 'fastfashion']",NA,9,NA
"3253","snscrape.modules.twitter.Tweet","https://twitter.com/minimoogles/status/1614158869806350336","2023-01-14 07:13:58+00:00","Since there’s Shein discourse: fast fashion and its negative impacts, exemplifies capitalism’s exploitation of our psychology. Cheaply made clothing at attainable prices exploits the innate human desire to be on trend, attractive, and above all, to belong no matter your income.","Since there’s Shein discourse: fast fashion and its negative impacts, exemplifies capitalism’s exploitation of our psychology. Cheaply made clothing at attainable prices exploits the innate human desire to be on trend, attractive, and above all, to belong no matter your income.",1614158869806350336,0,0,8,0,1614158869806350336,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,441,NA
"3254","snscrape.modules.twitter.Tweet","https://twitter.com/NBH79634045/status/1614155438991327232","2023-01-14 07:00:20+00:00","🤯 You won’t believe this! Big Frame Sunglasses Men's &amp; Women's Fashion Square Glasses High Quality... selling at $19.50 🤯
by Nicks Corner Store ⏩ https://t.co/ju02pTI4ae
🚀 Selling out fast so be quick! 🚀 https://t.co/vxn7nKRbnU","🤯 You won’t believe this! Big Frame Sunglasses Men's &amp; Women's Fashion Square Glasses High Quality... selling at $19.50 🤯
by Nicks Corner Store ⏩ shortlink.store/VpyslAdQI-
🚀 Selling out fast so be quick! 🚀 https://t.co/vxn7nKRbnU",1614155438991327232,0,0,0,0,1614155438991327232,"en","https://www.mykapusta.com/post-studio","nofollow","Post Studio","Post Studio",NA,NA,NA,NA,NA,NA,4,NA
"3255","snscrape.modules.twitter.Tweet","https://twitter.com/claraspoke/status/1614153720840740864","2023-01-14 06:53:31+00:00","Is the age of fast fashion coming to an end? France begins a wave of regulations that will could change the industry for the better https://t.co/5TEhkjjbWG","Is the age of fast fashion coming to an end? France begins a wave of regulations that will could change the industry for the better businessoffashion.com/articles/susta…",1614153720840740864,0,1,0,0,1614153720840740864,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,35,NA
"3256","snscrape.modules.twitter.Tweet","https://twitter.com/beleunades/status/1614143841027903494","2023-01-14 06:14:15+00:00","but no to fast fashion","but no to fast fashion",1614143841027903488,0,0,0,0,1614143841027903488,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,103,NA
"3257","snscrape.modules.twitter.Tweet","https://twitter.com/itssunnyyyy/status/1614143840931270656","2023-01-14 06:14:15+00:00","Invest in good quality pieces so it can last longer instead of buying that fast fashion shit (Shein fashion nova etc).","Invest in good quality pieces so it can last longer instead of buying that fast fashion shit (Shein fashion nova etc).",1614143840931270656,1,0,0,0,1614143840931270656,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,169,NA
"3258","snscrape.modules.twitter.Tweet","https://twitter.com/MitumbaKe/status/1614140383604113409","2023-01-14 06:00:31+00:00","Contrary to fast fashion, second-hand clothes represent a circular and sustainable economy. The reuse of resources, reduced waste, and overproduction serves to mitigate climate change and environmental degradation. #HustleYaMitumba https://t.co/uJn90qPk65","Contrary to fast fashion, second-hand clothes represent a circular and sustainable economy. The reuse of resources, reduced waste, and overproduction serves to mitigate climate change and environmental degradation. #HustleYaMitumba https://t.co/uJn90qPk65",1614140383604113408,0,1,0,0,1614140383604113408,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,"['HustleYaMitumba']",NA,29,NA
"3259","snscrape.modules.twitter.Tweet","https://twitter.com/videolib_store/status/1614140287638454272","2023-01-14 06:00:08+00:00","Dynamic Slides
https://t.co/mdZ0QtpBg8

#abstract #aebuddy #aftereffectsprojectfiles #clean #dynamic #fashion #fast #modern #multipleimages #portfolio #presentation #showcase #simple #slideshow #slides #smooth #videodisplays #videohive #white","Dynamic Slides
videoforest.org/dynamic-slides/

#abstract #aebuddy #aftereffectsprojectfiles #clean #dynamic #fashion #fast #modern #multipleimages #portfolio #presentation #showcase #simple #slideshow #slides #smooth #videodisplays #videohive #white",1614140287638454016,0,0,1,0,1614140287638454016,"en","https://videolib.store/","nofollow","videoforest.org","videoforest.org",NA,NA,NA,NA,"['abstract', 'aebuddy', 'aftereffectsprojectfiles', 'clean', 'dynamic', 'fashion', 'fast', 'modern', 'multipleimages', 'portfolio', 'presentation', 'showcase', 'simple', 'slideshow', 'slides', 'smooth', 'videodisplays', 'videohive', 'white']",NA,16,NA
"3260","snscrape.modules.twitter.Tweet","https://twitter.com/Ishelkofficial/status/1614138020055371777","2023-01-14 05:51:07+00:00","MUST WATCH| 💔

How Fast Fashion Is Poisoning Pakistan's Drinking Water | True Cost | In... https://t.co/YAfE7tFjXN via @YouTube","MUST WATCH| 💔

How Fast Fashion Is Poisoning Pakistan's Drinking Water | True Cost | In... youtu.be/Nw62AxyIRLw via @YouTube",1614138020055371520,0,0,0,0,1614138020055371520,"en","http://twitter.com/download/iphone","nofollow","iPhone","Twitter for iPhone",NA,NA,NA,NA,NA,NA,10,NA
"3261","snscrape.modules.twitter.Tweet","https://twitter.com/pratik_chandak/status/1614136376840130560","2023-01-14 05:44:36+00:00","Pratik’s Newsletter: Wednesday (Addams Family), Amitav Ghosh, Fast Fashion and Zepto- how this odd combination made me think of resolutions that are worth taking for a better planet https://t.co/xC3qgS6uX9","Pratik’s Newsletter: Wednesday (Addams Family), Amitav Ghosh, Fast Fashion and Zepto- how this odd combination made me think of resolutions that are worth taking for a better planet pratikchandak.substack.com/p/wednesday-ad…",1614136376840130560,0,0,0,0,1614136376840130560,"en","https://substack.com/","nofollow","Substack","Substack",NA,NA,NA,NA,NA,NA,75,NA
"3262","snscrape.modules.twitter.Tweet","https://twitter.com/kaim0nd/status/1614130393095049216","2023-01-14 05:20:49+00:00","Buying fast-fashion crochet wear feels like a betrayal to local crocheters.","Buying fast-fashion crochet wear feels like a betrayal to local crocheters.",1614130393095049216,0,0,0,0,1614130393095049216,"en","http://twitter.com/download/android","nofollow","Android","Twitter for Android",NA,NA,NA,NA,NA,NA,37,NA
"3263","snscrape.modules.twitter.Tweet","https://twitter.com/AnnaWangYuan/status/1614126503935213568","2023-01-14 05:05:22+00:00","Our professor asked us to print out reading materials, but many preferred reading PDFs on laptops, and they claimed that it was to save the environment. ""Fast fashion endangers the environment, too,"" he countered, ""Why doesn't anyone wear rags and sacks to school? ""(D193)","Our professor asked us to print out reading materials, but many preferred reading PDFs on laptops, and they claimed that it was to save the environment. ""Fast fashion endangers the environment, too,"" he countered, ""Why doesn't anyone wear rags and sacks to school? ""(D193)",1614126503935213568,1,0,2,0,1614126503935213568,"en","https://mobile.twitter.com","nofollow","Twitter Web App","Twitter Web App",NA,NA,NA,NA,NA,NA,121,NA
